,first,second,label
13,"Afta da taim de:  Jekonaiya did av Shiyaltiyel,  an Shiyaltiyel did get Zeruubabel.",Unu kyan nuo bout wan chrii siek-a di kain-a fruut we it bier.,0
14,"Zeruubabel pikni did a Abiyud,  Abiyud a did Elaiyakim faada,  an Elaiyakim did a fi Azuor faada.","An enibadi we swier pan Gad ous, swier pan it an swier pan Gad we liv iin de tu.",0
15,"Azuor pikni did a Zadak,  Zadak pikni did a Akim,  an Akim did a Eliyud faada.",Den dem kyari im go we fi niel im pan di kraas.,0
16,"Eliyud did a Elieza faada,  Elieza pikni did a Matan,  Matan a did fi Jiekob faada,  an Jiekob did a Juozif faada, dat a Mieri ozban — Mieri we did av Jiizas — dat a Krais Jiizas.","Im go tu di fos wan an se, ‘Mi bwai, gwaan go wok pan mi griep faam tide.’  “Di bwai se, ‘Mi naa go no we.’ Bot lietaraan im chienj im main an go.",0
17,"So fram Iebriyam go chriet baka Dievid, a fuotiin jinarieshan Jiizas did av.","Im wuda betaraaf ef im neehn baan.”  Den Juudas, di sed wan we did a go sel out Jiizas, ier im no, “A kyaahn mi, Tiicha?” Jiizas se, “Yu se so yuself.”  Wen taim dem de de a nyam, Jiizas tek di bred, gi tangks an brok it gi im falara dem.",0
18,"An fram Dievid taim op tu wen dem did tek we di Izrel piipl dem an fuos dem fi go wok a Babilan a fuotiin jinarieshan Jiizas did av de-so tu, an fram da taim de tu wen Krais Jiizas baan, a fuotiin jinarieshan dat tu.",Wen im lef de-so an go forda out im si tuu ada breda: Jiemz an Jan — Zebidii bwai pikni dem.,0
19,Jiizas Baan  (Luuk .-)  Dis a ou Jiizas Krais did baan.,Aal a unu we taiyad an bordn dong unu kom tu mi an mi wi mek unu get fi res.,0
20,"Im mada Mieri did jos ingiej fi marid Juozif, dem neehn kom liv tugeda yet laik ozban an waif, bot dem fain se shi did av biebi iina beli, an a di Uoli Spirit did put di biebi de.","Aal briiz an sii lisn im an du wa im se!”  Jiizas Ron out Diiman outa Tuu Man  (Maak .-; Luuk .-)  Wen Jiizas riich a di neks said, iina di konchri we di Gyadariinz piipl dem liv, tuu man we did av iin diiman kom op tu im.",0
21,"Nou Juozif, di man we shi did ingiej fi marid, im a did wan gud man we aalwiez du wa rait.","Bot a no wa mi waahn stil, a wa yu waahn.”  Den im kom bak tu im falara dem an kom fain dem a sliip.",0
22,"Im neehn waahn shiem ar infronta evribadi, so im mek op im main fi lef ar anda di kwaiyat.",Dem did kom wid Jiizas fram Gyalalii an did a luk aafa im.,0
23,"Jos wen Juozif did a tingk fi du dat, wach ya nou — wan a di Laad ienjel dem no jriim im.",Fram da taim de Juudas staat luk fi wan chaans fi sel out Jiizas.,0
24,"Di ienjel se, “Juozif, Dievid pikni, no fried fi tek Mieri an marid ar, kaa di pikni we iina ar beli, a di Uoli Spirit put im de.",Dem bring di mada dangki an di likl dangki go gi Jiizas.,0
25,"Shi a-go av wan bwai pikni an yu fi kaal im Jiizas, kaa im a-go siev im piipl dem fram dem sin.”  Nou aal a dem sitn ya apm fi mek wa di Laad did tel di prafit fi se kom chuu.","Uziya pikni a did Juotam,  Juotam a did fi Ayaz faada,  an Ayaz did a Ezikaiya faada.",0
26,"Di prafit did se, “Lisn op!",An stil no iivn wan a dem jrap a grong ef di Faada no se a so it fi go.,0
27,"Di uman we neehn sliip wid no man a-go get biebi — a wan bwai shi a-go av, an dem a-go kaal im Imanyuwel.” Da niem de miin, “Gad de ya wid wi.”  Den wen Juozif wiek op, im du jos wa di ienjel tel im fi du.","Di Tuori bout di Chrii Sorvant dem  (Luuk .-)  “Mek mi se dis tu, da taim de, Gad kindom a-go komiin laik wan man we a go wan faar plies, so im kaal op im sorvant dem an gi dem aal we im uon fi tek kier a til im kom bak.",0
28,Im tek Mieri an go marid ar.,"Unu chrien out evriting we unu jringk fi mek shuor se no iivn wan lili flai no iin de, bot unu siem wan swala wan uol-a kyamil an no iivn nuo!",0
29,Bot im neehn go a bed wid ar til shi av ar pikni — wan bwai biebi; an im niem im Jiizas.,"Kom a di wedn dina.’  “Bot dem neva weehn a tek im aan at aal, an dem lef go we sed wie.",0
30,"Di Waiz Man dem  Jiizas did baan iina Betliyem, wan toun iina Judiya.","Kliin insaida di kop fos, so di outsaid paat kyan kliin op tu!",0
31,"Dem taim de, a Erad did a king iina Judiya.","Uu unu tingk mi bi?”  Saiman Piita se, “Yu a di Krais, di Gad we alaiv Bwai Pikni.”  So den Jiizas se tu im se, “Saiman, Juona bwai pikni, yu bles, kaa a no naamal piipl mek yu nuo dat, bot a fi mi Faada we iina evn tel yu dat!",0
32,"Nou, iina dem siem taim de, som waiz man fram di Iis said did kom a Jeruusilem an a aks, “We di pikni de we baan di ada die, we fi kom ton king fi di Juu piipl dem?",Si ya no!,0
33,"Wi si im staar iina di Iis, we shuo se im baan, an wi kom fi shuo im nof rispek.”  Nou wen King Erad ier dis ya, dis bada bada im ed, an it bada uol iip a piipl iina Jeruusilem tu.","Di Chrii an di Fruut we it Bier  (Luuk .-)  “Mek wan chrii gud, an di fruut we it bier a-go gud tu; mek wan chrii no gud, an di fruut we it bier naa go gud.",0
34,"Erad kaal evribadi tugeda iina wan miitn — aal a di ed priis an di man dem we tiich Muoziz Laa — an im aks dem a wich paat di Krais — di king we Gad pramis, fi baan.","Kaaz di mirikl we unu si mi du, ef a Sadam mi did go du dem mirikl de, it wuda stil de bout tide die ya.",0
35,"Dem ansa se, “Iina Betliyem, kaaz a dat di prafit did rait dong:   ‘An yu Betliyem we iina Judiya,  wen yu luk pan aal di ada toun dem we a liid, yu no wot no les dan dem — yu op de mongks di tap-a-tap toun dem;  kaaz a fram outa yu wan liida a-go kom  we a-go protek an liid mi piipl dem we iina Izrel.’”  Den Erad sen kaal di waiz man dem fi kom kom chek im anda di kwaiyat, an fain out fram dem a wa taim dem did si di staar.",Di ort shiek op an di rakstuon dem plit uopm.,0
36,"Im sen dem go a Betliyem an se, “Gwaan go luk fi di pikni.","Den im ton tu im falara dem an se, “A uol iip a fuud out de iina di fiil fi pik, bot nof piipl no de de fi gyada dem op.",0
37,"Luk gud gud, an wen unu fain im, kom tel mi, so mi kyan go shuo im nof rispek tu.”  Afta dem don lisn di king, dem lef go we.",An da net de kech aal kain-a fish.,0
38,"Az dem a go bout dem bizniz so, no di sed staar we dem did si iina di Iis said kom bak agen!",Bot im waan dem se dem mosn tel nobadi bout im.,0
39,"It galang infronta dem til it riich wich paat di pikni did de, an a uova de-so it tap.","So yu naa brok no laa ef yu du gud pan di Sabat.”  Den im se tu di man, “Chrech out yu an.” Di man chrech out im an, it get beta, an kom bak gud gud laik di neks wan.",0
40,Wen dem did si di staar agen dem glad-bag bos!,Dem a blain piipl we a liid blain piipl.,0
41,"Dem kom iina di ous an si di pikni wid im mada, Mieri, an dem go dong pan dem nii an priez im.",luk ya!,0
42,"Dem tek out di prezent we dem did bring, an gi di pikni — guol, frangkinsens an mor.","An no bada swier an kaal pan ort niida, kaa ort a laik wan stuul we Gad put op im fut pan; no kaal pan Jeruusilem tu kaa dat a fi Gad siti, an im a di bigis king.",0
43,"Nou, chuu Gad did don waan dem aaf, an tel dem iina wan jriim se dem no fi go baka Erad, dem tek wan neda wie go baka dem konchri.","Wen sumadi go kil, go sliip wid sumadi we dem no marid tu ar gwaan wid aal kain-a ada seks sin, wen piipl tiif, tel lai, ar tek dem mout tier dong ada piipl — a di aat dem sitn de kom fram.",0
44,"Ron go we a Iijip  Afta dem go we, wan a di Laad ienjel dem jriim Juozif an se, “Git op!","Kaaz dem piipl ya aat get tof, an dem kyaahn lorn notn.",0
45,Tek di pikni an im mada an ron we go a Iijip.,"Bot no du wa dem du, kaa dem no du wa dem priich se.",0
46,"Tan de til mi tel yu, kaa Erad a-go luk fi di pikni fi kil im.” So im get op, tek op di pikni an im mada an lef go a Iijip iina di nait.",Supuoz sumadi uon wan onjrid shiip an wan a dem laas.,0
47,An im tan de til Erad ded.,"A dat di piipl dem we no nuo Gad du, kaa dem tingk se wen dem yuuz wan bag a wod, a da taim de Gad a-go ansa dem prieya.",0
48,"Da wie de, wa di Laad did yuuz di prafit fi se did kom chuu.",Som man no get marid kaaz fram dem baan dem kyaahn av seks — a jos so Gad mek dem.,0
49,"Im did se, “A outa Iijip mi kaal mi bwai pikni.”  Wen Erad si se di waiz man dem did chrik im op, im beks til im nieli bos!",Bot di taks kalekta dem an seks woka did biliiv.,0
50,"Im sen out aada, an kil aaf aal a di bwai pikni dem we did iina Betliyem an di plies dem we did de nier Betliyem, aal a di pikni dem we did a tuu ier uol an anda tuu.",So no bada wori an fret bout tumaro; tumaro wi tek kier a itself.,0
51,Im du dat azkaadn tu di taim wen di waiz man did se dem si di staar.,"Nou, iina dem siem taim de, som waiz man fram di Iis said did kom a Jeruusilem an a aks, “We di pikni de we baan di ada die, we fi kom ton king fi di Juu piipl dem?",0
52,"Den wa di Laad did yuuz di prafit Jerimaiya fi se, kom chuu:   “Piipl did ier sumadi a baal iina Raama,  dem did a ala an baal loud loud,  A Riechel did a baal fi ar pikni dem,  an shi no waahn nobadi fi osh ar,  kaa ar pikni dem gaan.”  Juozif dem Kom bak fram Iijip  Afta Erad ded, luk ya no: wan a di Laad ienjel dem no jriim Juozif wen im de a Iijip.",Di Piipl dem iina Jiizas Fambili  (Luuk .-)  Dis a di lis a Krais Jiizas faada faada dem go bak.,0
53,"Di ienjel se, “Git op, tek di pikni an im mada an gwaan a Izrel, kaa uu did a chrai fi kil di pikni, dem ded.”  So Juozif get op, tek di pikni an im mada an go baka Izrel.","An eniting we yu se: ye, dat kyan gwaan, Gad wuda lou dat fi gwaan aredi.” Den Jiizas waan im falara dem no fi tel nobadi se a im a di wan we Gad sen fi siev piipl — se a im a di Krais.",0
54,"Bot wen im ier se a Erad pikni, Arkelos, tek uova an did a ruul Judiya, im kech im fried an neehn waahn go de-so.","Ares im!”) So siem taim im go op tu Jiizas an se, “Oudi Tiicha,” an kis im.",0
55,"An kaa Gad did waan im aaf iina wan jriim, im lef go Gyalalii insted.",Im gi dem bies pan wa dem kyan manij.,0
56,Im kom a wan toun niem Nazaret an tan de-so.,Unu a laik lait we di uol worl niid.,0
57,A so kom wa di prafit dem did se kom chuu.,Siev mi Laad!,0
58,"Azkaadn tu di prafit dem, dem a-go kaal Jiizas wan Nazariin man.","Wa Jiizas Priich se pan di Mountn  (Luuk .-)  Wen Jiizas si di kroud a piipl dem, im go op pan di mountn go sidong, an im falara dem kom tu im.",0
59,"Jan di Baptis  (Maak .-; Luuk .-, -; Jan .-)  Nou iina dem die de, wan man niem Jan di Baptis kom iina di dezot paat a Judiya an staat priich Gad wod.","Jan did tel Erad uova an uova se, “It no rait fi yu marid Eruodiyas — yu a brok di Laa.” Iivn duo Erad did waahn kil Jan, im did fried a di piipl dem, kaa dem did tek Jan fi wan prafit.",0
60,"Im se, “Ton we fram unu sin, kaa di die suun kom wen evn a-go ruul uova di worl iina evri wie!” A im Aizaiya, di prafit, did a taak bout wen im se:  “Sumadi a shout iina di dezot,  ‘Klier di wie fi di Laad kom chuu,  mek di chrak we im fi waak pan chriet.’”  Nou a kluoz we mek outa Kyamil ier Jan did wier, an im did av wan leda belt roun im wies.","Im se, “Wan faama did go fi plaant som siid.",0
61,An fi im fuud a did graasapa an oni we im get outa di dezot.,Dis ya taim dem did lak op wan wikid prizna.,0
62,"Piipl fram Jeruusilem, piipl fram di uol a Judiya an aal a di plies dem nier Jaadn riva did a go tu im, an wen dem taak infronta evribadi bout aal a di rang sitn we dem du, an ou dem sari se dem du dem sitn de, im baptaiz dem iina di Jaadn Riva.",Im a di King fi Izrel?,0
63,"Bot wen im si uol iip a piipl fram di Farisii an Sadyusii gruup a kom fi im baptaiz dem, im se tu dem se, “Unu siniek pikni unu!","Kaaz ef di sitn we fi gi unu lait, daak, den laad a masi man — unu wel daak den!",0
64,A uu waan unu fi ron we fram di jojment we a kom?,"Den wan Laa tiicha kom tu im an se, “Tiicha, mi wi ton wan a yu falara dem an go wid yu eniwe yu go.”  Jiizas se tu im se, “Faks av uol, an di bod dem av nes, bot di Man we Gad Pik no av no we fi pudong im ed.”  Wan neks wan we a fala im se, “Laad mek mi go beri mi faada fos.”  Bot Jiizas tel im se, “Fala mi, an mek di ded galang go beri uu ded fi dem.”  Jiizas Kaam dong di Staam  (Maak .-; Luuk .-)  Den Jiizas go iina di buot an im falara dem fala baka im.",0
65,Du di sitn dem we shuo se unu riili tap sin.,"An ef unu onggl tel fu'unu piipl dem oudi, a wa unu wuda du so we nobadi els no du?",0
66,"An no bada se dis an tingk se unu sief: ‘A Iebriyam a wi faada.’ Mek mi tel unu sopm, Gad kyan mek pikni fi Iebriyam outa dem rakstuon ya ef im waahn!","Nobadi no tek nyuu klaat an suo pan uol kluoz yu no, kaa di pach a-go tier aafa di kluoz an den di fos tier a-go wosaraaf.",0
67,Rait ya nou di aks de a di chrii ruut.,"Aftaraal, unu betaraaf a liv fi eva wid unu wan yai, dan fi av tuu, an get dash dong a el iina di faiya.",0
68,An evri wan a di chrii dem we naa bier gud fruut a-go chap dong an bon op iina faiya.,"Dem se, “Ou di fig chrii jrai op so faas?”  Jiizas ansa bak, “Mi tel unu dis, an a chuu mi a taak, ef unu jos chos iina Gad likl, an no if-an-bot an wanda-wanda, unu naa go jos du wa mi du tu da fig chrii de, bot aal ef unu se tu da moutn ya, ‘Git op go fling yuself iina di sii, it wi apm.",0
69,Mi tek waata baptaiz unu fi shuo se unu ton we fram sin.,"Mek we yu waahn apm pan ort apm,  jos laik ou a wa yu waahn fi apm iina evn apm  Tide gi wi di fuud we wi niid.",0
70,Bot sumadi a kom we muo powaful dan mi.,Kaaz di Ninive piipl dem did sari fi di rang we dem du an chienj dem wiez wen Juona did kom priich tu dem.,0
71,Mi no iivn gud inof fi aal kyari im slipaz.,Im did a priich di gud nyuuz bout Gad kindom an a get piipl beta — piipl we av aal kain-a siknis an we sik iina aal saat a wie.,0
72,"Im wi tek di Uoli Spirit an faiya, an baptaiz unu.","Tek piti pan wi!”  Wen Jiizas go iina di ous, di tuu blain man kom tu im, Jiizas se tu dem se, “Unu biliiv se mi kyan du dis?”  Dem ansa bak, “Yes, Laad.”  Den Jiizas toch dem yai an se, “Kaaz unu biliiv se mi kyan mek unu si agen, unu a-go si agen.” An dem yai uopm op.",0
73,"Im av im faak iina im an redi, an im a-go riek op di fluor wich paat di grien chrash out.","An wan man wos enimi, a-go bi paat a fi'im uona fambili.’  “Enibadi we lov dem faada ar mada muo dan mi, no dizorv fi bi fi mi falara, an enibadi we lov dem bwai pikni ar gyal pikni muo dan mi, dem no fit fi bi fi mi falara niida.",0
74,"Im a-go gyada op di grien an put it iina di bochri, bot im a-go bon op di chrash iina wan faiya we kyaahn out.”  Jiizas Get Baptaiz  (Maak .-; Luuk .-)  Den Jiizas kom fram Gyalalii fi Jan baptaiz im iina Jaadn Riva.","Den di wan dem we did de iina di buot go dong pan dem nii an priez Jiizas a se, “Fi riil, yu a Gad pikni!”  Afta Jiizas an im speshal falara dem kraas di liek, dem tap a wan plies niem Genesaret.",0
75,Bot Jan chrai fi tap im.,"Kaaz a di wod we yu se wi mek yu rait wid Gad, an a di wod we yu se wi mek Gad rait yu aaf.”  Jiizas Taak bout Juona az wan Sain  (Maak .-; Luuk .-)  Den som a di Laa tiicha an di Farisii dem se tu Jiizas se, ‘Tiicha wi waahn fi si yu shuo wi wan sain.’  Bot Jiizas ansa dem se, “Di piipl dem iina da taim ya, a wan wikid set a piipl.",0
76,"Jan se, “A yu fi a baptaiz mi, an yu kom fi mi baptaiz yu?”  So Jiizas ansa im se, “Rait ya nou, du wa mi aks yu fi du, da wie ya wi wi du aal we Gad waahn wi fi du!” So Jan se aarait den an du it.","Yu tek gud kier a wan likl sitn, so mi a-go mek yu tek chaaj a biga tingz!",0
77,"Az Jiizas don baptaiz so, wen im a kom op outa di waata, aal av a sodn evn uopm op an im si Gad Spirit a kom dong pan im laka wan dov.",Iihn?,0
78,Di Devl Chrai fi Mek Jiizas Du Rang  (Maak .-; Luuk .-)  Den di Uoli Spirit tek Jiizas iina di dezot so di devl kuda chrai fi mek im du rang.,"An eniting mi wispa iina unu iez, unu mos go baal it out pan di ruuf tap.",0
79,"Afta Jiizas neehn nyam notn fi uol-a faati die an faati nait, im beli did a baal tu ou im onggri.","Jiizas Tiich Piipl ou fi Faas  “Wen unu kip we fram fuud fi worship Gad, no bada lang dong unu fies laik di ipokrit dem.",0
80,"A da taim de di devl, we eva a chrai mek piipl du rang, kom se tu im se, “Ef yu a Gad Bwai Pikni, tel dem rakstuon ya fi ton bred.”  Jiizas ansa bak, “It rait dong iina Gad wod se, ‘Man no liv pan bred wan.","Wa rang im du?”  Bot dem shout louda dan dem did a shout fos, “Niel im pan di kraas!”  Wen Pailat si se im neva did a go no we wid dis ya, bot did onggl a rail op di kroud muo, im tek waata wash im an infronta dem an se, “A no mi mek da man ya ded.",0
81,"Bot wi niid evri wod we kom outa Gad mout fi riili liv.”  Afta dat, di devl tek Jiizas kyari im go Jeruusilem, di uoli siti.",Umoch langga mi afi tan ya wid unu?,0
82,"Im mek im go tan op pan di taalis paat a Gad ous, an im se tu im se, “Ef yu a Gad Bwai Pikni, jomp aafa ya-so.","Di kroud a piipl dem we waak infronta Jiizas, an di wan dem baka im did kip aan a shout out,  “Priez Gad!",0
83,"Kaaz it rait dong se,  ‘Gad wi tel im ienjel dem fi tek gud kier a yu,’  an dat ‘Dem a-go kech yu,  so yu no lik op yu fut pan rakstuon.’ ”  Jiizas ansa im se, “Bot it rait dong tu, se ‘No tes di Laad we a yu Gad.’”  Den di devl kyari im go wan taal taal mountn an shuo im aal a di konchri dem iina di worl an shuo im ou dem luk gud an ting.",Jiizas an Belzibul  (Maak .-; Luuk .-; .)  Den dem kyari wan man we did av diiman iina im kom tu Jiizas.,0
84,"Den im se tu Jiizas se, “Mi wi gi yu aal a dem sitn ya ef yu go dong pan yu nii an se mi a Gad, an worship mi.”  Jiizas ansa bak, “Muuv an gu we fram mi Sietan!",Bot di Farisii dem go we an staat plan ou dem mait-a kil Jiizas.,0
85,"It rait dong se, ‘Yu fi worship di Laad we a yu Gad, an a im wan yu fi sorv.’”  Afta dat di devl lef im, an ienjel kom kom luk aafa im.","An di wan dem we did gaan a bush, no fi ton bak fi no jakit.",0
86,"Jiizas Staat Priich iina Gyalalii  Nou wen Jiizas ier se dem lak op Jan, im lef go a Gyalalii.",Si ya no!,0
87,"Wen im de a Gyalalii, im lef fram Nazaret an kom liv a Kyaporniyom, a di sii-said, iina di Zebyulan an Naftali ieriya, da wie de, wa di prafit Aizaiya did se wuda kom chuu:   “Zebyulan an Naftali,  di plies dem we yu afi paas wen ya'a go a Gyalalii sii, di plies dem we de kraas fram Riva Jaadn,  di siem Gyalalii we di piipl dem we a no Juu liv —   di piipl dem we sidong iina di daak  Gad shuo dem wan nyuu laif — a laka wan brait lait dem si.",An piipl stil a taak da tuori ya mongks di Juu dem op tu tide die ya.,0
88,"An aal uu weehn a liv, bot neehn riili a liv fi chuu,  a laik nait don an di son a kom op, kaa Gad kom kom siev unu ya nou.”  Fram da taim de, Jiizas staat priich da mesij ya: “Ton we fram unu sin an chienj unu wiez, kaa di die suun kom wen evn a-go ruul uova di worl iina evri wie!”  Jiizas Kaal im Falara dem  (Maak .-; Luuk .-)  Wen Jiizas did a waak saida Gyalalii sii, im si tuu breda: Saiman, we dem kaal Piita, an Saiman breda, Anju.",Dis ya taim dem did lak op wan wikid prizna.,0
89,"Di tuu a dem did a fling out dem net iina di sii fi kech fish, kaa dem did a fishaman.","Bot Jiizas miit dem op an se tu dem se, “Iel!” Dem kom tu im, ben dong a grong, uol aan pan im fut an worship im.",0
90,"Jiizas se tu dem se, “Fala mi, an mi a-go mek unu ton fishaman we kech piipl.” Dem lef dem net sed taim an fala Jiizas.","Bot dem kudn fain notn fi yuuz kil im, iivn duo wan bag a piipl kom op kom tel lai pan im.",0
91,Wen im lef de-so an go forda out im si tuu ada breda: Jiemz an Jan — Zebidii bwai pikni dem.,"Sumadi we waahn siev dem laif a-go luuz it, bot enibadi we luuz dem laif siek-a mi, dem a-go get fi fain dem laif.",0
92,Di tuu a dem did de iina di buot wid dem faada a fiks op dem net.,Dem du aal we dem du fi mek piipl si dem.,0
93,Jiizas kaal dem.,"Jiizas se tu im se, “Fren, du wa yu kom ya fi du.”  Den dem kom kom uol aan pan Jiizas an ares im.",0
94,"Dem no bada lie-lie, dem lef dem buot an dem faada sed taim, an fala Jiizas.","Jos wen Juozif did a tingk fi du dat, wach ya nou — wan a di Laad ienjel dem no jriim im.",0
95,"Jiizas Mek Sik Piipl Get Beta  (Luuk .-)  Da taim de, Jiizas did go aal uova Gyalalii a tiich iina di Juu dem choch.",Wa mek unu a wori op unuself bout dat?,0
96,Im did a priich di gud nyuuz bout Gad kindom an a get piipl beta — piipl we av aal kain-a siknis an we sik iina aal saat a wie.,"Wen im falara dem si wa im du, dem yai uopm op waid waid.",0
97,"So piipl staat ier bout im muo an muo aal roun Siriya, an dem kyari aal saat a piipl kom we sik iina dis ya wie ar dat de wie.","So dem uona piipl na'afi pie taks den,” Jiizas se.",0
98,"Dem kyari piipl we pien op an a sofa fram aal saat a kraasiz, an aal uu did a sofa fram sitn we mek dem kech fits dem kyari dem kom tu.",Den im lef go wich paat im a go.,0
99,"Dem kyari piipl we kyaahn waak, piipl we av diiman iina dem, an Jiizas get di uol a dem beta.",Di onggl sain dem a-go get a sopm laik wa did apm wid Juona di prafit.,0
100,"Siek-a dat, wan bag a piipl staat fala baka im: piipl fram Gyalalii, di ten toun dem we dem kaal Dikyapolis, piipl fram Jeruusilem, Judiya an di plies dem we de paas Riva Jaadn.","An no bada se dis an tingk se unu sief: ‘A Iebriyam a wi faada.’ Mek mi tel unu sopm, Gad kyan mek pikni fi Iebriyam outa dem rakstuon ya ef im waahn!",0
101,"Wa Jiizas Priich se pan di Mountn  (Luuk .-)  Wen Jiizas si di kroud a piipl dem, im go op pan di mountn go sidong, an im falara dem kom tu im.",Wiet!,0
102,Im uopm op im mout an staat fi tiich dem.,Gwaan go tiich dem fi lisn an fala aal a di ruul dem we mi gu'unu.,0
103,"A dis im se:  “Aal a unu we nuo se unu niid Gad iina evri wie, Gad bles unu,  kaa di gud sitn dem we Gad gi wen im ruul piipl laif iina evri wie, a unu a-go get dem.","So im se tu im se, ‘Fren, a ou yu kom iin ya na'av aan no wedn kluoz?’ Di man kudn se a ting.",0
104,"Aal a uu a baal nou, Gad bles dem,  kaaz di taim a-go kom wen Gad a-go osh dem an mek dem api agen.","Di Tuori bout di Fig Chrii  (Maak .-; Luuk .-)  “Nou lorn sopm fram di fig chrii: Wen taim unu si dem branch get wel saaf an griin, an dem staat sen out nyuu liif, unu nuo se soma suun kom.",0
105,"Aal a uu ombl demself, Gad bles dem,  kaa yu si di ort, a dem piipl de a-go kom get it.","Aal av a sodn Muoziz an Ilaija shuo op infronta dem tu, an a chat wid Jiizas.",0
106,"Uu waahn du wa rait iina Gad yai so bad, dat it komiin laik se a ded dem a ded fi onggri an dem chuot jrai laik se dem no jringk waata ou lang, Gad bles unu,  kaa unu a-go get unu beli ful  Unu we paadn piipl, Gad bles unu,  kaaz im a-go paadn unu tu.","Wen Juudas, di wan we did sel im out, si se dem gi uova Jiizas fi dem kil im, im sari bout wa im did du, an kyari bak di toti silva kain dem go gi di ed priis an elda dem.",0
107,"Aal a uu onggl waahn fi du di sitn dem we mek Gad api, Gad bles unu,  kaaz wan die, wan die, unu a-go get fi si Gad.","A siem so unu fi shain unu lait mek evribadi si, da wie de dem kyan si di gud sitn we unu du an big op unu Faada we de a evn.",0
108,"Gad bles aal a uu elp piipl fi liv iina piis,  kaaz a piipl laik dem de Gad a-go kaal fi im pikni dem.",No sliip.,0
109,"Di piipl dem we ada piipl mek sofa jos kaaz dem liv ou Gad waahn piipl fi liv, Gad bles unu,  kaa di gud sitn dem we Gad gi wen im ron piipl laif ou im waahn ron it, a dem sitn de unu a-go get.",An bout faiv aklak im go out agen an fain som muo man jos a tan op bout di plies naa du a ting.,0
110,"Gad bles unu wen piipl shiem unu, wen dem mek unu sofa an wen dem se aal kain-a wikid sitn bout unu we no chuu — bot se it jos kaaz unu fala mi.",Bot evri wan a dem get di naamal die pie tu.,0
111,"Mek unuself api wen dem sitn de apm tu unu; jomp op an dong wid jai iina unu aat, kaa nof gud sitn pudong iina evn fi unu.",Siem taim som piipl bring wan kripl man kom tu im pan wan chrecha.,0
112,A siem so dem yuus tu chriit Gad prafit dem we did de ya bifuo unu kom.,"Mi bring im kom tu yu speshal falara dem bot dem kudn mek im get beta.”  Jiizas se, “Unu piipl we liv iina da taim ya!",0
