,first,second,label
23,Hezikaiya son da-mi Manaaseh.,Manaaseh son da-mi Amon.,1
24,Manaaseh son da-mi Amon.,Amon son da-mi Josaiya.,1
25,Amon son da-mi Josaiya.,Josaiya son da-mi Jekonaiya ahn ih breda dehn.,1
26,Josaiya son da-mi Jekonaiya ahn ih breda dehn.,Dehn mi baan rong di taim wen di peepl dehn fahn Babilan mi kyapcha dehn wan fahn Izrel ahn ton dehn intu slayv.,1
27,Dehn mi baan rong di taim wen di peepl dehn fahn Babilan mi kyapcha dehn wan fahn Izrel ahn ton dehn intu slayv.,Now afta dehn kyapcha dehn:  Jekonaiya son da-mi Sheyaltyel.,1
28,Now afta dehn kyapcha dehn:  Jekonaiya son da-mi Sheyaltyel.,Sheyaltyel son da-mi Zerubabel.,1
29,Sheyaltyel son da-mi Zerubabel.,Zerubabel son da-mi Abiyud.,1
30,Zerubabel son da-mi Abiyud.,Abiyud son da-mi Elaiyakim.,1
31,Abiyud son da-mi Elaiyakim.,Elaiyakim son da-mi Azor.,1
32,Elaiyakim son da-mi Azor.,Azor son da-mi Zaydak.,1
33,Azor son da-mi Zaydak.,Zaydak son da-mi Akim.,1
34,Zaydak son da-mi Akim.,Akim son da-mi Eliyud.,1
35,Akim son da-mi Eliyud.,Eliyud son da-mi Eliyayza.,1
36,Eliyud son da-mi Eliyayza.,Eliyayza son da-mi Matan.,1
37,Eliyayza son da-mi Matan.,Matan son da-mi Jaykop.,1
38,Matan son da-mi Jaykop.,Jaykop son da-mi Joazef.,1
39,Jaykop son da-mi Joazef.,Joazef waif da-mi Mayri.,1
40,Joazef waif da-mi Mayri.,Mayri da-mi Jeezas ma.,1
41,Mayri da-mi Jeezas ma.,Ahn dehn kaal Jeezas di Krais.,1
42,Ahn dehn kaal Jeezas di Krais.,Soh fahn Aybraham tu Dayvid da foateen jenarayshan.,1
43,Soh fahn Aybraham tu Dayvid da foateen jenarayshan.,Den fahn Dayvid tu di taim wen Izrel mi ton slayv da Babilan da foateen jenarayshan.,1
44,Den fahn Dayvid tu di taim wen Izrel mi ton slayv da Babilan da foateen jenarayshan.,Ahn fahn da taim tu di taim a Jeezas da wahn nada foateen jenarayshan.,1
45,Ahn fahn da taim tu di taim a Jeezas da wahn nada foateen jenarayshan.,Dis da how Jeezas Krais mi baan.,1
46,Dis da how Jeezas Krais mi baan.,"Ih ma Mayri mi sopoas tu marid tu Joazef, bot bifoa dehn ku geh marid, di Hoali Spirit mek ih geh pregnant.",1
47,"Ih ma Mayri mi sopoas tu marid tu Joazef, bot bifoa dehn ku geh marid, di Hoali Spirit mek ih geh pregnant.","Now Joazef weh Mayri mi fi marid tu, da-mi wahn raichos man, ahn ih neva waahn shaym Mayri fronta evribadi, soh ih mek op ih main fi lef ahn widowt nobadi noa.",1
48,"Now Joazef weh Mayri mi fi marid tu, da-mi wahn raichos man, ahn ih neva waahn shaym Mayri fronta evribadi, soh ih mek op ih main fi lef ahn widowt nobadi noa.","Now wail Joazef stil mi-di tink bowt it, wahn aynjel fahn di Laad kohn tu ahn eena wahn jreem ahn tel ahn seh, “Joazef, yoo weh kohn fahn Dayvid famili lain, noh frayd fi marid tu Mayri.",1
49,"Now wail Joazef stil mi-di tink bowt it, wahn aynjel fahn di Laad kohn tu ahn eena wahn jreem ahn tel ahn seh, “Joazef, yoo weh kohn fahn Dayvid famili lain, noh frayd fi marid tu Mayri.",Da baybi weh deh eena ih beli da fahn di Hoali Spirit.,1
50,Da baybi weh deh eena ih beli da fahn di Hoali Spirit.,"Shee wahn ga wahn son, ahn yu fi naym ahn Jeezas, weh meen ‘Gaad sayv,’ kaa da hihn wahn sayv ih peepl dehn fahn dehn sin.”  Aala dis hapm soh dat weh Gaad mi seh fahn lang taim chroo ih prafit dehn kuda mi kohn chroo.",1
51,"Shee wahn ga wahn son, ahn yu fi naym ahn Jeezas, weh meen ‘Gaad sayv,’ kaa da hihn wahn sayv ih peepl dehn fahn dehn sin.”  Aala dis hapm soh dat weh Gaad mi seh fahn lang taim chroo ih prafit dehn kuda mi kohn chroo.","Ih mi seh, “Wahn verjin wahn ga wahn lee baybi bwai, ahn dehn wahn kaal ahn Imanyuwel,” weh meen “Gaad deh wid wi.”  Soh wen Joazef wayk op, ih du evriting weh di aynjel mi tel ahn fi du.",1
52,"Ih mi seh, “Wahn verjin wahn ga wahn lee baybi bwai, ahn dehn wahn kaal ahn Imanyuwel,” weh meen “Gaad deh wid wi.”  Soh wen Joazef wayk op, ih du evriting weh di aynjel mi tel ahn fi du.",Ih tek Mayri ahn marid tu ahn.,1
53,Ih tek Mayri ahn marid tu ahn.,"Bot hihn ahn Mayri neva sleep tugeda til afta di baybi baan; ahn wen di baybi baan, Joazef naym ahn Jeezas.",1
54,"Bot hihn ahn Mayri neva sleep tugeda til afta di baybi baan; ahn wen di baybi baan, Joazef naym ahn Jeezas.",Sohn waiz man kohn fi wership Jeezas  Now Jeezas mi baan da wahn tong eena Judeeya weh nayhn Betlihem wen Herod da-mi king.,1
55,Sohn waiz man kohn fi wership Jeezas  Now Jeezas mi baan da wahn tong eena Judeeya weh nayhn Betlihem wen Herod da-mi king.,"Wahn lee wail afta Jeezas mi baan, sohn waiz man weh stodi di staar dehn kohn fahn sohn konchri weh deh ees fahn Jeroosalem ahn dehn mi-di aks, “Wehpaa di baybi deh weh baan weh da king a di Jooish peepl dehn?",1
56,"Wahn lee wail afta Jeezas mi baan, sohn waiz man weh stodi di staar dehn kohn fahn sohn konchri weh deh ees fahn Jeroosalem ahn dehn mi-di aks, “Wehpaa di baybi deh weh baan weh da king a di Jooish peepl dehn?","Wen wi mi deh da fi wee konchri, wee si di staar weh da-mi di sain dat hihn mi wahn baan, soh wi kohn kohn wership ahn.”  Wen King Herod yehr dis, hihn ahn aala di teecha dehn a di Laa ahn evribadi da Jeroosalem staat tu wori fi chroo chroo.",1
57,"Wen wi mi deh da fi wee konchri, wee si di staar weh da-mi di sain dat hihn mi wahn baan, soh wi kohn kohn wership ahn.”  Wen King Herod yehr dis, hihn ahn aala di teecha dehn a di Laa ahn evribadi da Jeroosalem staat tu wori fi chroo chroo.","Ih kaal aala di cheef prees dehn, ahn aala di teecha dehn a di Laa, ahn aks dehn seh, “Da wehpaa dis Krais fi baan?”  Dehn ansa ahn seh, “Da Betlihem eena Judeeya.",1
58,"Ih kaal aala di cheef prees dehn, ahn aala di teecha dehn a di Laa, ahn aks dehn seh, “Da wehpaa dis Krais fi baan?”  Dehn ansa ahn seh, “Da Betlihem eena Judeeya.","Dis da weh di prafit dehn mi rait fahn lang taim:  ‘Ahn yoo Betlihem Tong weh deh eena Judeeya,  yoo da noh no smaal taim tong monks di big taim tong dehn da Judeeya,  kaa wahn king wahn kohn fahn owta yu  ahn da king wahn leed mi peepl a Izrel laik wahn shepad.’”  Soh Herod gaan ahn hoal wahn seekrit meetn wid di waiz man dehn fi chrai fain owt fahn dehn weh taim dehn mi fos si di staar.",1
59,"Dis da weh di prafit dehn mi rait fahn lang taim:  ‘Ahn yoo Betlihem Tong weh deh eena Judeeya,  yoo da noh no smaal taim tong monks di big taim tong dehn da Judeeya,  kaa wahn king wahn kohn fahn owta yu  ahn da king wahn leed mi peepl a Izrel laik wahn shepad.’”  Soh Herod gaan ahn hoal wahn seekrit meetn wid di waiz man dehn fi chrai fain owt fahn dehn weh taim dehn mi fos si di staar.",Den ih sen dehn da Betlihem ahn dis da weh ih tel dehn fi du: “Unu goh ahn luk fi di pikni til unu fain ahn.,1
60,Den ih sen dehn da Betlihem ahn dis da weh ih tel dehn fi du: “Unu goh ahn luk fi di pikni til unu fain ahn.,"Wen unu fain ahn, unu mek Ah noa wehpaa ih deh, soh dat Ai ku wership ahn tu.”  Afta Herod don taak tu dehn, dehn gaan.",1
61,"Wen unu fain ahn, unu mek Ah noa wehpaa ih deh, soh dat Ai ku wership ahn tu.”  Afta Herod don taak tu dehn, dehn gaan.",Pahn di way dehn si di staar agen; da mi di sayhn staar weh dehn mi si fos wichpaa dehn mi kohn fram.,1
62,Pahn di way dehn si di staar agen; da mi di sayhn staar weh dehn mi si fos wichpaa dehn mi kohn fram.,Ahn di staar leed dehn di hoal way til ih stap rait oava wehpaa di baybi mi deh.,1
63,Ahn di staar leed dehn di hoal way til ih stap rait oava wehpaa di baybi mi deh.,"Wel, dehn mi oanli glad fi si di staar.",1
64,"Wel, dehn mi oanli glad fi si di staar.","Dehn gaan eena di hows ahn si di baybi wid ih ma, weh da-mi Mayri.",1
65,"Dehn gaan eena di hows ahn si di baybi wid ih ma, weh da-mi Mayri.",Den dehn neel dong ahn wership di baybi.,1
66,Den dehn neel dong ahn wership di baybi.,Afta dat dehn oapm dehn ekspensiv gif ahn gi ahn goal ahn frankinsens ahn mer.,1
67,Afta dat dehn oapm dehn ekspensiv gif ahn gi ahn goal ahn frankinsens ahn mer.,"Afta dat dehn gaahn bak da dehn oan konchri bai wahn nada rowt, kaa Gaad waan dehn eena wahn jreem noh fi goh bak tu Herod.",1
68,"Afta dat dehn gaahn bak da dehn oan konchri bai wahn nada rowt, kaa Gaad waan dehn eena wahn jreem noh fi goh bak tu Herod.","Mayri ahn Joazef dehn eskayp da Eejip  Afta dehn don gaan, wahn aynjel fahn di Laad taak tu Joazef eena wahn jreem ahn tel ahn seh, “Get op, tek di pikni ahn ih ma, ahn goh da Eejip.",1
69,"Mayri ahn Joazef dehn eskayp da Eejip  Afta dehn don gaan, wahn aynjel fahn di Laad taak tu Joazef eena wahn jreem ahn tel ahn seh, “Get op, tek di pikni ahn ih ma, ahn goh da Eejip.","Stay deh til Ah tel yu wen fi lef, kaa Herod di luk fi di pikni fi kil ahn.” Soh Joazef get op joorin di nait ahn kehr ih waif ahn pikni, ahn ih gaahn da Eejip, ahn ih stay deh til Herod ded.",1
70,"Stay deh til Ah tel yu wen fi lef, kaa Herod di luk fi di pikni fi kil ahn.” Soh Joazef get op joorin di nait ahn kehr ih waif ahn pikni, ahn ih gaahn da Eejip, ahn ih stay deh til Herod ded.",Soh weh di prafit mi seh kohn chroo.,1
71,Soh weh di prafit mi seh kohn chroo.,"Ih mi seh, “Ah kaal mi Son owta Eejip.”  Herod kil di pikni dehn  Wen Herod fain owt dat di waiz man dehn mi chrik ahn, ih mi beks no miks.",1
72,"Ih mi seh, “Ah kaal mi Son owta Eejip.”  Herod kil di pikni dehn  Wen Herod fain owt dat di waiz man dehn mi chrik ahn, ih mi beks no miks.","Ih gi aadaz fi kil aala di lee bwai pikni dehn weh mi too yaaz ahn anda, weh mi liv da Betlihem ahn aal di ada tong dehn weh mi deh rong deh.",1
73,"Ih gi aadaz fi kil aala di lee bwai pikni dehn weh mi too yaaz ahn anda, weh mi liv da Betlihem ahn aal di ada tong dehn weh mi deh rong deh.",Ih du dat kaa di waiz man dehn mi tel ahn dat da mi too yaaz sins dehn mi fos si di staar.,1
74,Ih du dat kaa di waiz man dehn mi tel ahn dat da mi too yaaz sins dehn mi fos si di staar.,"Wen dis hapm, weh di prafit Jerimaiya mi seh mi did kohn chroo.",1
75,"Wen dis hapm, weh di prafit Jerimaiya mi seh mi did kohn chroo.","Ih mi seh,  “Yu yehr wahn vais da Raama  di skreem ahn baal.",1
76,"Ih mi seh,  “Yu yehr wahn vais da Raama  di skreem ahn baal.","Raychel di baal fi ih pikni dehn  ahn nobadi kyaahn kansoal ahn,  kaa ih pikni dehn ded.”  Joazef kehr Mayri ahn Jeezas bak da Nazaret Tong  Joazef mi stil deh da Eejip wen Herod ded.",1
77,"Raychel di baal fi ih pikni dehn  ahn nobadi kyaahn kansoal ahn,  kaa ih pikni dehn ded.”  Joazef kehr Mayri ahn Jeezas bak da Nazaret Tong  Joazef mi stil deh da Eejip wen Herod ded.",Ahn wahn aynjel fahn di Laad taak tu ahn eena wahn jreem agen.,1
78,Ahn wahn aynjel fahn di Laad taak tu ahn eena wahn jreem agen.,"Ih tel ahn seh, “Get op, tek di pikni ahn ih ma ahn goh bak da Izrel, kaa di peepl dehn weh mi-di chrai fi kil yu pikni don ded.”  Soh Joazef get op ahn ih tek ih pikni ahn ih waif ahn ih gaahn bak da Izrel.",1
79,"Ih tel ahn seh, “Get op, tek di pikni ahn ih ma ahn goh bak da Izrel, kaa di peepl dehn weh mi-di chrai fi kil yu pikni don ded.”  Soh Joazef get op ahn ih tek ih pikni ahn ih waif ahn ih gaahn bak da Izrel.","Bot wen ih yehr seh dat Arkelos tek ih pa Herod plays az king a Judeeya, ih mi frayd fi goh deh.",1
80,"Bot wen ih yehr seh dat Arkelos tek ih pa Herod plays az king a Judeeya, ih mi frayd fi goh deh.","Gaad waan ahn eena wahn jreem, soh ih gaahn da Gyalilee insted.",1
81,"Gaad waan ahn eena wahn jreem, soh ih gaahn da Gyalilee insted.","Dehn gaahn liv da wahn tong weh nayhn Nazaret, soh weh di prafit mi seh kuda mi kohn chroo.",1
82,"Dehn gaahn liv da wahn tong weh nayhn Nazaret, soh weh di prafit mi seh kuda mi kohn chroo.","Jan di Baptis mek way fi Jeezas    -Sohn yaaz afta dat, Jan di Baptis mi deh eena di dezert da Judeeya di preech seh, “Ton fahn unu sin dehn, kaa di kingdom a hevn wahn soon kohn.”  Dis da di mesinja weh Aizaiya di prafit mi rait bowt wen ih seh,  “Hihn da di vais  weh di hala owt eena di dezert di seh,  ‘Unu geh redi fi wen di Laad kohn,  ahn mek di road dehn schrayt far ahn.’”  Jan mi-di wayr kloaz weh mek owta kyamil hyaa, ahn ih mi ga wahn tik leda belt rong ih ways.",1
83,"Jan di Baptis mek way fi Jeezas    -Sohn yaaz afta dat, Jan di Baptis mi deh eena di dezert da Judeeya di preech seh, “Ton fahn unu sin dehn, kaa di kingdom a hevn wahn soon kohn.”  Dis da di mesinja weh Aizaiya di prafit mi rait bowt wen ih seh,  “Hihn da di vais  weh di hala owt eena di dezert di seh,  ‘Unu geh redi fi wen di Laad kohn,  ahn mek di road dehn schrayt far ahn.’”  Jan mi-di wayr kloaz weh mek owta kyamil hyaa, ahn ih mi ga wahn tik leda belt rong ih ways.",Ih yoostu eet loakos ahn wail honi.,1
84,Ih yoostu eet loakos ahn wail honi.,"Den peepl fahn Jeroosalem ahn fahn Judeeya dischrik, ahn fahn aal oava di konchrisaid rong Jaadn Riva mi-di goh owt tu wehpaa Jan mi deh.",1
85,"Den peepl fahn Jeroosalem ahn fahn Judeeya dischrik, ahn fahn aal oava di konchrisaid rong Jaadn Riva mi-di goh owt tu wehpaa Jan mi deh.","Afta dehn don kanfes dehn sin dehn tu Gaad, Jan baptaiz dehn eena Jaadn Riva.",1
86,"Afta dehn don kanfes dehn sin dehn tu Gaad, Jan baptaiz dehn eena Jaadn Riva.","Bot wen Jan si lata Farisee ahn Sadyusee di kohn wehpaa ih mi-di baptaiz peepl, ih tel dehn seh, “Unu da snayk ahn unu pa dehn da-mi snayk tu!",1
87,"Bot wen Jan si lata Farisee ahn Sadyusee di kohn wehpaa ih mi-di baptaiz peepl, ih tel dehn seh, “Unu da snayk ahn unu pa dehn da-mi snayk tu!",Da hoo waan unu fi ron fahn Gaad jojment weh di kohn?,1
88,Da hoo waan unu fi ron fahn Gaad jojment weh di kohn?,"If unu sari fi unu sin dehn fi chroo, proov it bai di way yu liv.",1
89,"If unu sari fi unu sin dehn fi chroo, proov it bai di way yu liv.","Ahn noh eevn chrai fool unuself ahn tink seh dat bikaa unu kohn fahn Aybraham famili lain, dat mek unu aarait wid Gaad.",1
90,"Ahn noh eevn chrai fool unuself ahn tink seh dat bikaa unu kohn fahn Aybraham famili lain, dat mek unu aarait wid Gaad.","Ai di tel unu, Gaad ku tek dehnya stoan dong ya ahn mek Aybraham pikni owta dehn.",1
91,"Ai di tel unu, Gaad ku tek dehnya stoan dong ya ahn mek Aybraham pikni owta dehn.","Unu da jos laik chree, ahn Gaad don ga di aks da di root.",1
92,"Unu da jos laik chree, ahn Gaad don ga di aks da di root.",Ih wahn chap dong ahn bon op eni chree weh noh di bayr.,1
93,Ih wahn chap dong ahn bon op eni chree weh noh di bayr.,"Ai di baptaiz unu wid waata soh dat unu ku shoa dat unu ton fahn unu sin dehn, bot sohnbadi els weh eevn moa powaful dahn mee wahn kohn.",1
94,"Ai di baptaiz unu wid waata soh dat unu ku shoa dat unu ton fahn unu sin dehn, bot sohnbadi els weh eevn moa powaful dahn mee wahn kohn.",Ai noh eevn gud nof fi bak fi hihn shooz fi hihn.,1
95,Ai noh eevn gud nof fi bak fi hihn shooz fi hihn.,Hihn wahn baptaiz unu wid di Hoali Spirit ahn wid faiya.,1
96,Hihn wahn baptaiz unu wid di Hoali Spirit ahn wid faiya.,"Jos laik wahn faama, hihn don ga fi hihn fan eena ih han ahn ih wahn fan aala di chrash owta di weet.",1
97,"Jos laik wahn faama, hihn don ga fi hihn fan eena ih han ahn ih wahn fan aala di chrash owta di weet.",Afta dat Jeezas reech Jaadn Riva.,1
98,Afta dat Jeezas reech Jaadn Riva.,Ih mi kohn fahn Gyalilee fi mek Jan baptaiz ahn.,1
99,Ih mi kohn fahn Gyalilee fi mek Jan baptaiz ahn.,Bot Jan mi-di chrai fi stap ahn.,1
100,Bot Jan mi-di chrai fi stap ahn.,"Ih tel Jeezas seh, “Ai noh fi baptaiz yoo; da yoo fi baptaiz mee!”  Bot Jeezas ansa ahn seh, “Lef it soh fi now, kaa laik dis wi wahn di du aal di rait ting dehn weh Gaad waahn wi du.” Soh Jan giv een ahn baptaiz Jeezas.",1
101,"Ih tel Jeezas seh, “Ai noh fi baptaiz yoo; da yoo fi baptaiz mee!”  Bot Jeezas ansa ahn seh, “Lef it soh fi now, kaa laik dis wi wahn di du aal di rait ting dehn weh Gaad waahn wi du.” Soh Jan giv een ahn baptaiz Jeezas.","Afta Jeezas don geh baptaiz ahn ih kom op owta di waata, sayhn taim hevn oapm op ahn ih si di Hoali Spirit di kohn dong jos laik how wahn dov wuda kohn dong, ahn ih pich pan ahn.",1
102,"Afta Jeezas don geh baptaiz ahn ih kom op owta di waata, sayhn taim hevn oapm op ahn ih si di Hoali Spirit di kohn dong jos laik how wahn dov wuda kohn dong, ahn ih pich pan ahn.",Di devl temp Jeezas    Den di Hoali Spirit leed Jeezas owt eena di dezert soh dat di devl ku temp ahn.,1
103,Di devl temp Jeezas    Den di Hoali Spirit leed Jeezas owt eena di dezert soh dat di devl ku temp ahn.,Ih stay deh fi faati dayz ahn faati naits.,1
104,Ih stay deh fi faati dayz ahn faati naits.,Ih mi-di faas di hoal taim ih mi dehdeh.,1
105,Ih mi-di faas di hoal taim ih mi dehdeh.,Afta dat ih mi hongri bad.,1
106,Afta dat ih mi hongri bad.,"Den di devl gaahn tu ahn, ahn tel ahn seh, “If yoo da Gaad Son fi chroo, tel dehnya stoan fi ton intu bred.”  Jeezas ansa ahn seh, “Ih rait dong eena di Skripcha seh,  ‘Da noh oanli bred yu need fi mek yu liv,  bot yu fi liv bai evri werd weh kom owta Gaad mowt.’”  Afta dat di devl kehr Jeezas da Jeroosalem, weh da-mi di hoali siti, ahn mek ih stan op pahn di tip tap a di templ.",1
107,"Den di devl gaahn tu ahn, ahn tel ahn seh, “If yoo da Gaad Son fi chroo, tel dehnya stoan fi ton intu bred.”  Jeezas ansa ahn seh, “Ih rait dong eena di Skripcha seh,  ‘Da noh oanli bred yu need fi mek yu liv,  bot yu fi liv bai evri werd weh kom owta Gaad mowt.’”  Afta dat di devl kehr Jeezas da Jeroosalem, weh da-mi di hoali siti, ahn mek ih stan op pahn di tip tap a di templ.","Ih tel ahn seh, “If yoo da Gaad Son fi chroo chroo, chroa dong yuself fahn ya.",1
108,"Ih tel ahn seh, “If yoo da Gaad Son fi chroo chroo, chroa dong yuself fahn ya.","Aftaraal, ih rait dong eena di Skripcha seh,  ‘Gaad wahn gi fi hihn aynjel dehn aadaz fi tek gud kayr a yu,  ahn dehn wahn kech yu,  soh dat yu noh eevn wahn lik yu fut gens wahn stoan.’”  Jeezas ansa ahn seh, “Di Skripcha seh tu, ‘Yu noh fi chrai tes di Laad yu Gaad.’”  Den di devl kehr ahn op pahn wahn hai hai mongtin soh dat ih ku luk dong ahn si aala di nayshan dehn a di werl, ahn ih mek ih si how grayt ahn byootiful dehn mi stan.",1
109,"Aftaraal, ih rait dong eena di Skripcha seh,  ‘Gaad wahn gi fi hihn aynjel dehn aadaz fi tek gud kayr a yu,  ahn dehn wahn kech yu,  soh dat yu noh eevn wahn lik yu fut gens wahn stoan.’”  Jeezas ansa ahn seh, “Di Skripcha seh tu, ‘Yu noh fi chrai tes di Laad yu Gaad.’”  Den di devl kehr ahn op pahn wahn hai hai mongtin soh dat ih ku luk dong ahn si aala di nayshan dehn a di werl, ahn ih mek ih si how grayt ahn byootiful dehn mi stan.","Ih tel ahn seh, “Ai wahn gi yu aala dis weh yu si ya.",1
110,"Ih tel ahn seh, “Ai wahn gi yu aala dis weh yu si ya.","Aal weh yu hafu du da bow dong ahn wership mee.”  Bot Jeezas tel ahn seh, “Goh fahn ya, Saytan.",1
111,"Aal weh yu hafu du da bow dong ahn wership mee.”  Bot Jeezas tel ahn seh, “Goh fahn ya, Saytan.","Ih rait dong eena di Skripcha seh,  ‘Gaad da di oanli wan yu fi wership,  ahn da oanli hihn wan yu fi serv.’”  Den di devl lef ahn loan ahn sohn aynjel kohn kohn ten tu ahn.",1
112,"Ih rait dong eena di Skripcha seh,  ‘Gaad da di oanli wan yu fi wership,  ahn da oanli hihn wan yu fi serv.’”  Den di devl lef ahn loan ahn sohn aynjel kohn kohn ten tu ahn.","Now wen Jeezas yehr seh dat dehn mi dash Jan di Baptis eena jayl, ih gaahn bak da Gyalilee.",1
113,"Now wen Jeezas yehr seh dat dehn mi dash Jan di Baptis eena jayl, ih gaahn bak da Gyalilee.","Ih moov fahn Nazaret Tong ahn gaahn gaahn liv da Kapernyam, weh mi deh bai di lagoon eena di ayrya weh Zebyulon ahn Naftali mi deh.",1
114,"Ih moov fahn Nazaret Tong ahn gaahn gaahn liv da Kapernyam, weh mi deh bai di lagoon eena di ayrya weh Zebyulon ahn Naftali mi deh.","Wen Jeezas du dat, weh Aizaiya di prafit mi seh kohn chroo.",1
115,"Wen Jeezas du dat, weh Aizaiya di prafit mi seh kohn chroo.","Hihn mi seh,  “Lisn, unu peepl da Zebyulon ahn Naftali,  weh deh bai di see pahn di ada said a Jaadn Riva;  ahn unu lisn tu, unu peepl weh da noh Joo weh liv da Gyalilee.",1
116,"Hihn mi seh,  “Lisn, unu peepl da Zebyulon ahn Naftali,  weh deh bai di see pahn di ada said a Jaadn Riva;  ahn unu lisn tu, unu peepl weh da noh Joo weh liv da Gyalilee.","Ahn wail Jeezas mi-di waak lang di waatasaid da Gyalilee, ih si Saiman, weh dehn mi kaal Peeta, ahn ih breda weh nayhn Anjru.",1
117,"Ahn wail Jeezas mi-di waak lang di waatasaid da Gyalilee, ih si Saiman, weh dehn mi kaal Peeta, ahn ih breda weh nayhn Anjru.",Dehn mi-di chroa owt wahn net eena di lagoon kaa dehn da-mi fishaman.,1
118,Dehn mi-di chroa owt wahn net eena di lagoon kaa dehn da-mi fishaman.,"Soh Jeezas tel dehn seh, “Unu kungoh lang wid mi, ahn insteda kech fish, Ah wahn mek unu kech peepl fi Gaad.” Sayhn taim di too breda dehn jrap dehn net ahn gaahn lang wid Jeezas.",1
119,"Soh Jeezas tel dehn seh, “Unu kungoh lang wid mi, ahn insteda kech fish, Ah wahn mek unu kech peepl fi Gaad.” Sayhn taim di too breda dehn jrap dehn net ahn gaahn lang wid Jeezas.","Wahn lee wayz ferda, Jeezas si too moa breda weh mi nayhn Jaymz ahn Jan.",1
120,"Wahn lee wayz ferda, Jeezas si too moa breda weh mi nayhn Jaymz ahn Jan.","Dehn mi-di sidong eena wahn boat, lang wid dehn pa weh nayhn Zebidee, di fiks dehn fishin net.",1
121,"Dehn mi-di sidong eena wahn boat, lang wid dehn pa weh nayhn Zebidee, di fiks dehn fishin net.","Jeezas kaal dehn tu, ahn sayhn taim dehn jomp op ahn lef dehn pa eena di boat, ahn gaahn lang wid Jeezas.",1
122,"Jeezas kaal dehn tu, ahn sayhn taim dehn jomp op ahn lef dehn pa eena di boat, ahn gaahn lang wid Jeezas.",Jeezas gaan aal oava Gyalilee di teech eena dehn meetn plays dehn.,1
123,Jeezas gaan aal oava Gyalilee di teech eena dehn meetn plays dehn.,"Ih mi-di preech di Gud Nyooz bowt how dehn ku bee paat a di kingdom a hevn, ahn ih mi-di heel aal kaina siknis ahn dizeez weh mi deh monks di peepl dehn.",1
124,"Ih mi-di preech di Gud Nyooz bowt how dehn ku bee paat a di kingdom a hevn, ahn ih mi-di heel aal kaina siknis ahn dizeez weh mi deh monks di peepl dehn.","Nyooz bowt weh Jeezas mi-di du spred aal oava Siriya, ahn dehn kehr peepl wid aal kaina siknis ahn dizeez tu ahn.",1
125,"Nyooz bowt weh Jeezas mi-di du spred aal oava Siriya, ahn dehn kehr peepl wid aal kaina siknis ahn dizeez tu ahn.","Som a dehn mi ga deeman eena dehn, ahn som a dehn mi-di kech fits, ahn sohn kudn waak.",1
126,"Som a dehn mi ga deeman eena dehn, ahn som a dehn mi-di kech fits, ahn sohn kudn waak.",Bot Jeezas heel evri wan a dehn.,1
127,Bot Jeezas heel evri wan a dehn.,"Afta dat, wahn hoal krowd a peepl staat tu fala Jeezas.",1
128,"Afta dat, wahn hoal krowd a peepl staat tu fala Jeezas.","Dehn kohn fahn Gyalilee ahn Dekapolis, ahn Jeroosalem, ahn fahn Judeeya dischrik, ahn fahn kraas Jaadn Riva.",1
