,first,second,label
10,"Nao Josef hemi wanfala gudfala man ya, so taem hemi save dat Meri hemi babule finis, hemi no wande fo mekem Meri fo filsem long ae blong evriwan.","So hemi tingting fo lusim Meri long gudfala wei, wea famili blong tufala nomoa olketa save.",1
11,"So hemi tingting fo lusim Meri long gudfala wei, wea famili blong tufala nomoa olketa save.","Taem Josef hemi gohed fo tingting abaotem diswan, hemi drim an hemi lukim wanfala enjel blong God.",1
12,"Taem Josef hemi gohed fo tingting abaotem diswan, hemi drim an hemi lukim wanfala enjel blong God.","Nao disfala enjel hemi tok olsem long Josef, “Josef, wea yu bon kam long laen blong King Deved, yu mas no fraet fo gohed fo maritim Meri.",1
13,"Nao disfala enjel hemi tok olsem long Josef, “Josef, wea yu bon kam long laen blong King Deved, yu mas no fraet fo gohed fo maritim Meri.","Disfala pikinini long bele blong hem ya, paoa blong Holi Spirit nao hemi mekem hem fo garem diswan.",1
14,"Disfala pikinini long bele blong hem ya, paoa blong Holi Spirit nao hemi mekem hem fo garem diswan.","Bae Meri hemi bonem wanfala pikinini boe an bae yu kolem hem Jisas, bikos disfala man nao bae hemi sevem olketa pipol blong hem from olketa sin blong olketa.”  Olketa samting ya hemi hapen fo mekem kamtru disfala toktok wea God hemi mekem wanfala profet fo talemaot kam bifoa olsem, “Wanfala yang gele hu no eni man hemi stap wetem hem yet, bae hemi babule an bae hemi bonem wanfala pikinini boe.",1
15,"Bae Meri hemi bonem wanfala pikinini boe an bae yu kolem hem Jisas, bikos disfala man nao bae hemi sevem olketa pipol blong hem from olketa sin blong olketa.”  Olketa samting ya hemi hapen fo mekem kamtru disfala toktok wea God hemi mekem wanfala profet fo talemaot kam bifoa olsem, “Wanfala yang gele hu no eni man hemi stap wetem hem yet, bae hemi babule an bae hemi bonem wanfala pikinini boe.","An bae olketa kolem boe ya, Imanuel.” Disfala nem ya hemi minim, “God hemi stap wetem yumi.”  So bihaen long disfala drim nomoa, Josef hemi maritim Meri, an hemi duim wanem enjel blong God hemi talem long hem.",1
16,"An bae olketa kolem boe ya, Imanuel.” Disfala nem ya hemi minim, “God hemi stap wetem yumi.”  So bihaen long disfala drim nomoa, Josef hemi maritim Meri, an hemi duim wanem enjel blong God hemi talem long hem.",Bat hemi nating slip wetem Meri go-go hemi bonem pikinini boe blong hem.,1
17,Bat hemi nating slip wetem Meri go-go hemi bonem pikinini boe blong hem.,An Josef hemi kolem pikinini ya Jisas.,1
18,An Josef hemi kolem pikinini ya Jisas.,"Olketa man blong ist  Jisas hemi bon long taon long Betlehem long provins long Jiudia, an hemi long taem wea Herod hemi king ovarem kantri ya.",1
19,"Olketa man blong ist  Jisas hemi bon long taon long Betlehem long provins long Jiudia, an hemi long taem wea Herod hemi king ovarem kantri ya.","No longtaem bihaen wea Jisas hemi bon, samfala man hu olketa stap kam farawe tumas long ist, olketa kam kasem Jerusalem.",1
20,"No longtaem bihaen wea Jisas hemi bon, samfala man hu olketa stap kam farawe tumas long ist, olketa kam kasem Jerusalem.",Olketa ya olketa save lukluk fo luksave long mining blong olketa sta antap long skae.,1
21,Olketa ya olketa save lukluk fo luksave long mining blong olketa sta antap long skae.,"Nao olketa ask olsem, “?Wea nao disfala smol pikinini wea bae hemi king blong yufala olketa Jiu?",1
22,"Nao olketa ask olsem, “?Wea nao disfala smol pikinini wea bae hemi king blong yufala olketa Jiu?","Mifala kam fo mekhae long hem nao ya, bikos sta blong hem, mifala lukim finis taem hemi kamap long ist.”  Taem King Herod hemi herem disfala toktok nomoa, hemi wari fogud nao.",1
23,"Mifala kam fo mekhae long hem nao ya, bikos sta blong hem, mifala lukim finis taem hemi kamap long ist.”  Taem King Herod hemi herem disfala toktok nomoa, hemi wari fogud nao.","An evriwan long Jerusalem, olketa wari fogud tu.",1
24,"An evriwan long Jerusalem, olketa wari fogud tu.","Long taem ya, King Herod hemi talem evri hedprist an evri tisa blong Lo fo olketa kam hipap wetem hem.",1
25,"Long taem ya, King Herod hemi talem evri hedprist an evri tisa blong Lo fo olketa kam hipap wetem hem.","An hemi askem olketa olsem, “?Waswe, disfala Mesaea ya, wea nao bae hemi bon kam long hem?”  Nao olketa tok olsem long hem, “Mesaea ya bae hemi bon kam long Betlehem long provins long Jiudia, bikos toktok wea wanfala profet hemi raetem, hemi sei,  ‘Betlehem long provins long Jiuda,  yu nao wanfala long olketa nambawan taon long Jiuda,  bikos wanfala king bae hemi kamaot long yu,  an hem nao bae hemi lidim olketa pipol blong mi long Israel.’”  Nao Herod hemi kolem kam olketa man blong ist nomoa, mekem hemi save toktok seleva wetem olketa.",1
26,"An hemi askem olketa olsem, “?Waswe, disfala Mesaea ya, wea nao bae hemi bon kam long hem?”  Nao olketa tok olsem long hem, “Mesaea ya bae hemi bon kam long Betlehem long provins long Jiudia, bikos toktok wea wanfala profet hemi raetem, hemi sei,  ‘Betlehem long provins long Jiuda,  yu nao wanfala long olketa nambawan taon long Jiuda,  bikos wanfala king bae hemi kamaot long yu,  an hem nao bae hemi lidim olketa pipol blong mi long Israel.’”  Nao Herod hemi kolem kam olketa man blong ist nomoa, mekem hemi save toktok seleva wetem olketa.","Hemi duim diswan, mekem hemi save askem olketa abaotem barava taem wea olketa bin lukim disfala sta ya.",1
27,"Hemi duim diswan, mekem hemi save askem olketa abaotem barava taem wea olketa bin lukim disfala sta ya.","Bihaen moa, hemi sendem olketa go long Betlehem an hemi sei long olketa, “Yufala go an lukluk gud fo faendem disfala pikinini ya.",1
28,"Bihaen moa, hemi sendem olketa go long Betlehem an hemi sei long olketa, “Yufala go an lukluk gud fo faendem disfala pikinini ya.","An taem yufala faendem hem, yufala mas kambaek fo talem long mi, mekem mi save go fo mekhae long hem tu.”  Bihaen olketa lisin long toktok blong King Herod finis, olketa go nao.",1
29,"An taem yufala faendem hem, yufala mas kambaek fo talem long mi, mekem mi save go fo mekhae long hem tu.”  Bihaen olketa lisin long toktok blong King Herod finis, olketa go nao.","Nao taem olketa go long rod, disfala sta wea olketa bin lukim kam long ist, olketa lukim moa.",1
30,"Nao taem olketa go long rod, disfala sta wea olketa bin lukim kam long ist, olketa lukim moa.","An sta ya, hemi go-go fastaem long olketa antap long skae, go-go hemi stop antap long barava haos wea pikinini ya hemi stap long hem.",1
31,"An sta ya, hemi go-go fastaem long olketa antap long skae, go-go hemi stop antap long barava haos wea pikinini ya hemi stap long hem.","Olketa man ya olketa barava hapi fogud nao, bikos olketa lukim sta ya moa.",1
32,"Olketa man ya olketa barava hapi fogud nao, bikos olketa lukim sta ya moa.","Taem olketa go insaet long haos ya, olketa lukim pikinini ya nao wetem mami blong hem Meri.",1
33,"Taem olketa go insaet long haos ya, olketa lukim pikinini ya nao wetem mami blong hem Meri.",An olketa nildaon fo mekhae long hem nao.,1
34,An olketa nildaon fo mekhae long hem nao.,"Olketa openem olketa boks blong olketa, an olketa tekemaot kam olketa gudfala samting fo givim long hem.",1
35,"Olketa openem olketa boks blong olketa, an olketa tekemaot kam olketa gudfala samting fo givim long hem.",Olketa samting ya nao gol wetem tufala kaen insens wea hemi dia tumas.,1
36,Olketa samting ya nao gol wetem tufala kaen insens wea hemi dia tumas.,"Bihaen long diswan, olketa gobaek moa long kantri blong olketa.",1
37,"Bihaen long diswan, olketa gobaek moa long kantri blong olketa.","Bat olketa gobaek falom deferen rod nao, bikos God hemi bin talem olketa long wanfala drim wea olketa mas no gobaek moa long Herod.",1
38,"Bat olketa gobaek falom deferen rod nao, bikos God hemi bin talem olketa long wanfala drim wea olketa mas no gobaek moa long Herod.","Josef an Meri ranawe go long kantri long Ijip  Taem olketa man ya olketa go finis, Josef hemi drim an hemi lukim wanfala enjel blong God.",1
39,"Josef an Meri ranawe go long kantri long Ijip  Taem olketa man ya olketa go finis, Josef hemi drim an hemi lukim wanfala enjel blong God.","An enjel ya hemi sei long Josef, “Kolsap King Herod hemi stat fo lukaotem disfala pikinini fo kilim hem dae.",1
40,"An enjel ya hemi sei long Josef, “Kolsap King Herod hemi stat fo lukaotem disfala pikinini fo kilim hem dae.","So yu wetem pikinini ya an mami blong hem, yufala mas getap an ranawe go long Ijip nao.",1
41,"So yu wetem pikinini ya an mami blong hem, yufala mas getap an ranawe go long Ijip nao.","Bae yufala mas stap long Ijip ya, go-go kasem taem wea bae mi talem yufala fo goaot moa.”  So Josef wetem pikinini ya an mami blong hem, olketa getap long naet an olketa go long Ijip nao.",1
42,"Bae yufala mas stap long Ijip ya, go-go kasem taem wea bae mi talem yufala fo goaot moa.”  So Josef wetem pikinini ya an mami blong hem, olketa getap long naet an olketa go long Ijip nao.","Olketa stap long Ijip, go-go kasem taem Herod hemi dae.",1
43,"Olketa stap long Ijip, go-go kasem taem Herod hemi dae.","Diswan hemi hapen olsem, mekem wanfala toktok hemi kamtru wea God hemi bin mekem wanfala profet fo talemaot olsem, “Mi kolem San blong mi fo kamaot from Ijip.”  King Herod trae fo kilim dae Jisas  Taem Herod hemi save dat olketa man blong ist ya olketa bin trikim hem, hemi barava kros fogud nao.",1
44,"Diswan hemi hapen olsem, mekem wanfala toktok hemi kamtru wea God hemi bin mekem wanfala profet fo talemaot olsem, “Mi kolem San blong mi fo kamaot from Ijip.”  King Herod trae fo kilim dae Jisas  Taem Herod hemi save dat olketa man blong ist ya olketa bin trikim hem, hemi barava kros fogud nao.","So hemi sendem olketa soldia blong hem fo go long Betlehem an long olketa nara ples long eria ya moa, an olketa kilim dae evri pikinini boe hu olketa kasem tufala yia nomoa an olketa smolwan go moa.",1
45,"So hemi sendem olketa soldia blong hem fo go long Betlehem an long olketa nara ples long eria ya moa, an olketa kilim dae evri pikinini boe hu olketa kasem tufala yia nomoa an olketa smolwan go moa.","Herod hemi duim olsem, bikos hemi falom disfala taem wea olketa man blong ist ya olketa talem olketa bin lukim sta long hem fastaem ya.",1
46,"Herod hemi duim olsem, bikos hemi falom disfala taem wea olketa man blong ist ya olketa talem olketa bin lukim sta long hem fastaem ya.","So long semtaem, toktok wea God hemi bin mekem profet Jeremaea fo talemaot, hemi kamtru nao wea hemi sei,  “Olketa herem go noes long Rama,  an disfala noes ya hemi bikfala krae ya.",1
47,"So long semtaem, toktok wea God hemi bin mekem profet Jeremaea fo talemaot, hemi kamtru nao wea hemi sei,  “Olketa herem go noes long Rama,  an disfala noes ya hemi bikfala krae ya.",Resel nao hemi krae fo olketa pikinini blong hem.,1
48,Resel nao hemi krae fo olketa pikinini blong hem.,"An hemi had fo eniwan fo mekem hem filgud moa,  bikos olketa pikinini blong hem, olketa no stap nao.”  Josef an Meri kambaek from Ijip  Herod hemi dae nao taem Josef hemi stap yet long Ijip.",1
49,"An hemi had fo eniwan fo mekem hem filgud moa,  bikos olketa pikinini blong hem, olketa no stap nao.”  Josef an Meri kambaek from Ijip  Herod hemi dae nao taem Josef hemi stap yet long Ijip.","Nao Josef hemi drim, an hemi lukim moa wanfala enjel blong God hu hemi sei long hem, “Olketa hu i traehad fo kilim dae disfala pikinini ya, olketa dae finis nao.",1
50,"Nao Josef hemi drim, an hemi lukim moa wanfala enjel blong God hu hemi sei long hem, “Olketa hu i traehad fo kilim dae disfala pikinini ya, olketa dae finis nao.","So olsem, yu wetem pikinini ya an mami blong hem, yufala mas getap an gobaek moa long Israel.” So Josef wetem pikinini ya an mami blong hem, olketa getap an olketa gobaek moa long Israel.",1
51,"So olsem, yu wetem pikinini ya an mami blong hem, yufala mas getap an gobaek moa long Israel.” So Josef wetem pikinini ya an mami blong hem, olketa getap an olketa gobaek moa long Israel.","p  Bat Josef hemi fraet fo gobaek moa long provins long Jiudia, bikos hemi herem dat Akeleas nao hemi sensim dadi blong hem Herod fo king long provins ya.",1
52,"p  Bat Josef hemi fraet fo gobaek moa long provins long Jiudia, bikos hemi herem dat Akeleas nao hemi sensim dadi blong hem Herod fo king long provins ya.","Taem Josef hemi drim, God hemi talem hem wanem fo duim.",1
53,"Taem Josef hemi drim, God hemi talem hem wanem fo duim.",So hemi go stap long provins long Galili long taon long Nasaret.,1
54,So hemi go stap long provins long Galili long taon long Nasaret.,"Stori abaotem Jon Baptaes    Nao long wanfala taem, Jon Baptaes hemi kam an talemaot toktok blong God insaet long drae eria long provins long Jiudia, an hemi sei, “Yufala evriwan i mas lusim olketa ravis wei blong yufala, bikos kingdom long Heven hemi kolsap kam nao.” Jon Baptaes ya, hem nao profet Aesaea hemi tokabaotem taem hemi sei,  “Wanfala man hemi toktok bikfala insaet long drae eria an hemi sei,  ‘!Yufala mas mekredi long rod fo Masta,  an yufala mas stretem olketa smolfala rod fo hem!’”  Jon ya hemi werem raf kaleko wea olketa wakem nomoa long hea blong kamel, an strap blong hem hemi skin blong animol nomoa.",1
55,"Stori abaotem Jon Baptaes    Nao long wanfala taem, Jon Baptaes hemi kam an talemaot toktok blong God insaet long drae eria long provins long Jiudia, an hemi sei, “Yufala evriwan i mas lusim olketa ravis wei blong yufala, bikos kingdom long Heven hemi kolsap kam nao.” Jon Baptaes ya, hem nao profet Aesaea hemi tokabaotem taem hemi sei,  “Wanfala man hemi toktok bikfala insaet long drae eria an hemi sei,  ‘!Yufala mas mekredi long rod fo Masta,  an yufala mas stretem olketa smolfala rod fo hem!’”  Jon ya hemi werem raf kaleko wea olketa wakem nomoa long hea blong kamel, an strap blong hem hemi skin blong animol nomoa.",An kaikai blong hem hemi grashopa wetem wael hani.,1
56,An kaikai blong hem hemi grashopa wetem wael hani.,"An olketa pipol long Jerusalem an long evri nara ples long Jiudia an long evri ples kolsap long riva long Jodan, olketa kam fo herem toktok blong hem.",1
57,"An olketa pipol long Jerusalem an long evri nara ples long Jiudia an long evri ples kolsap long riva long Jodan, olketa kam fo herem toktok blong hem.","Olketa pipol ya, olketa go-gohed fo talemaot olketa sin blong olketa, an Jon hemi baptaesim olketa insaet long Jodan.",1
58,"Olketa pipol ya, olketa go-gohed fo talemaot olketa sin blong olketa, an Jon hemi baptaesim olketa insaet long Jodan.","Bat taem Jon hemi lukim dat plande long olketa Farasi an olketa Sadiusi olketa kam long hem from olketa tu i wande fo baptaes, hemi sei long olketa nao, “!Yufala olsem olketa snek ya!",1
59,"Bat taem Jon hemi lukim dat plande long olketa Farasi an olketa Sadiusi olketa kam long hem from olketa tu i wande fo baptaes, hemi sei long olketa nao, “!Yufala olsem olketa snek ya!","Waswe, yufala tingse sapos yufala baptaes, bae yufala save ranawe from disfala kros blong God wea bae hemi kam ya?",1
60,"Waswe, yufala tingse sapos yufala baptaes, bae yufala save ranawe from disfala kros blong God wea bae hemi kam ya?","Yufala ya, yufala mas lusim olketa ravis wei blong yufala tu ya, mekem yufala garem olketa gudfala frut nao long laef blong yufala.",1
61,"Yufala ya, yufala mas lusim olketa ravis wei blong yufala tu ya, mekem yufala garem olketa gudfala frut nao long laef blong yufala.",Nao maet yufala tingse God hemi no save panisim yufala bikos yufala bon kam long laen blong Ebraham.,1
62,Nao maet yufala tingse God hemi no save panisim yufala bikos yufala bon kam long laen blong Ebraham.,"Bat mi talem yufala stret, God hemi save mekem olketa ston ya fo kamap pipol fo mekem niufala laen blong Ebraham nomoa ya.",1
63,"Bat mi talem yufala stret, God hemi save mekem olketa ston ya fo kamap pipol fo mekem niufala laen blong Ebraham nomoa ya.",God hemi redi finis nao fo katemdaon olketa tri long barava rut blong olketa.,1
64,God hemi redi finis nao fo katemdaon olketa tri long barava rut blong olketa.,"Hem nao ya, evri tri wea hemi no garem gudfala frut, bae hemi katemdaon an torowem go insaet long faea.",1
65,"Hem nao ya, evri tri wea hemi no garem gudfala frut, bae hemi katemdaon an torowem go insaet long faea.","Hemi tru, mi save baptaesim yufala long wata fo somaot dat yufala lusim olketa ravis wei blong yufala finis nao.",1
66,"Hemi tru, mi save baptaesim yufala long wata fo somaot dat yufala lusim olketa ravis wei blong yufala finis nao.","Bat wanfala man wea bae hemi kam bihaen long mi, hem nao man wea hemi bikfala moa winim mi.",1
67,"Bat wanfala man wea bae hemi kam bihaen long mi, hem nao man wea hemi bikfala moa winim mi.","Nomata fo karim nomoa sandol blong hem, mi nating fit fo duim nao.",1
68,"Nomata fo karim nomoa sandol blong hem, mi nating fit fo duim nao.",Disfala man ya nao bae hemi baptaesim yufala long Holi Spirit an long faea.,1
69,Disfala man ya nao bae hemi baptaesim yufala long Holi Spirit an long faea.,Bikos hem nao hemi garem paoa fo jajem evriwan.,1
70,Bikos hem nao hemi garem paoa fo jajem evriwan.,"Hemi olsem wanfala wakaman wea hemi klinim olketa frut blong wit, mekem olketa stap deferen from skin blong olketa.",1
71,"Hemi olsem wanfala wakaman wea hemi klinim olketa frut blong wit, mekem olketa stap deferen from skin blong olketa.",Bae hemi tekem olketa gudfala frut ya an putum olketa insaet long haos blong hem.,1
72,Bae hemi tekem olketa gudfala frut ya an putum olketa insaet long haos blong hem.,"Nao long taem ya, Jisas hemi lusim Galili an hemi wakabaot kam long Jodan, mekem Jon hemi baptaesim hem.",1
73,"Nao long taem ya, Jisas hemi lusim Galili an hemi wakabaot kam long Jodan, mekem Jon hemi baptaesim hem.","Bat Jon hemi wande fo stopem Jisas from diswan, so hemi sei, “!Ei!",1
74,"Bat Jon hemi wande fo stopem Jisas from diswan, so hemi sei, “!Ei!",Hemi fitim fo yu nao yu baptaesim mi ya.,1
75,Hemi fitim fo yu nao yu baptaesim mi ya.,"Waswe nao yu askem mi fo baptaesim yu?”  Nao Jisas hemi ansarem Jon olsem, “Yu letem kam fo hapen olsem nao, mekem yumi duim wanem God hemi laekem.” So Jon hemi wanmaen wetem Jisas fo baptaesim hem nao.",1
76,"Waswe nao yu askem mi fo baptaesim yu?”  Nao Jisas hemi ansarem Jon olsem, “Yu letem kam fo hapen olsem nao, mekem yumi duim wanem God hemi laekem.” So Jon hemi wanmaen wetem Jisas fo baptaesim hem nao.","Taem Jisas hemi baptaes finis nomoa, hemi kam stanap long saet wata moa.",1
77,"Taem Jisas hemi baptaes finis nomoa, hemi kam stanap long saet wata moa.","An long semtaem nomoa, skae hemi open nao an hemi lukim dat Spirit blong God hemi kamdaon long Jisas olsem wanfala kurukuru an hemi kam sidaon antap long hem.",1
78,"An long semtaem nomoa, skae hemi open nao an hemi lukim dat Spirit blong God hemi kamdaon long Jisas olsem wanfala kurukuru an hemi kam sidaon antap long hem.","Seitan traem Jisas    Bihaen moa, Spirit blong God hemi lidim Jisas fo go insaet long wanfala drae eria nao, fo letem Seitan hemi traem Jisas.",1
79,"Seitan traem Jisas    Bihaen moa, Spirit blong God hemi lidim Jisas fo go insaet long wanfala drae eria nao, fo letem Seitan hemi traem Jisas.","Jisas hemi stop fo no kaikai fo fotifala de an fotifala naet, an bihaen ya, hemi hanggre fogud nao.",1
80,"Jisas hemi stop fo no kaikai fo fotifala de an fotifala naet, an bihaen ya, hemi hanggre fogud nao.","Long taem ya nomoa, Seitan hemi kam fo traem Jisas, an hemi tok olsem, “Sapos hemi tru wea yu San Blong God, yu talem go long olketa ston ya fo sens go olsem bred nao.”  Bat Jisas hemi ansarem Seitan olsem, “Buktambu hemi sei, ‘Man hemi no save laef long kaikai seleva nomoa.",1
81,"Long taem ya nomoa, Seitan hemi kam fo traem Jisas, an hemi tok olsem, “Sapos hemi tru wea yu San Blong God, yu talem go long olketa ston ya fo sens go olsem bred nao.”  Bat Jisas hemi ansarem Seitan olsem, “Buktambu hemi sei, ‘Man hemi no save laef long kaikai seleva nomoa.","Bat evri toktok blong God nao, man hemi save laef long hem.’”  Nao Seitan hemi tekem Jisas go moa long Jerusalem.",1
82,"Bat evri toktok blong God nao, man hemi save laef long hem.’”  Nao Seitan hemi tekem Jisas go moa long Jerusalem.",An hemi mekem hem fo stanap long wanfala ples wea hemi hae tumas antap long disfala Tambuhaos.,1
83,An hemi mekem hem fo stanap long wanfala ples wea hemi hae tumas antap long disfala Tambuhaos.,"An Seitan hemi sei, “Sapos hemi tru wea yu San Blong God, yu jam go long daon.",1
84,"An Seitan hemi sei, “Sapos hemi tru wea yu San Blong God, yu jam go long daon.","Bikos Buktambu hemi sei olsem,  ‘God bae hemi talem go long olketa enjel blong hem,  fo olketa mas karim yu go wetem han blong olketa,  mekem yu no bangam lek blong yu long olketa ston ya.’”  Bat Jisas hemi sei moa, “Buktambu hemi sei tu, ‘Yufala mas no traem God Masta blong yufala.’”  Bihaen, Seitan hemi lidim Jisas moa fo go antap long wanfala maonten wea hemi hae tumas.",1
85,"Bikos Buktambu hemi sei olsem,  ‘God bae hemi talem go long olketa enjel blong hem,  fo olketa mas karim yu go wetem han blong olketa,  mekem yu no bangam lek blong yu long olketa ston ya.’”  Bat Jisas hemi sei moa, “Buktambu hemi sei tu, ‘Yufala mas no traem God Masta blong yufala.’”  Bihaen, Seitan hemi lidim Jisas moa fo go antap long wanfala maonten wea hemi hae tumas.","An Seitan hemi som hem evri kantri long disfala wol, an hemi som hem tu enikaen samting wea i barava lukgud tumas wea olketa kantri ya i garem.",1
86,"An Seitan hemi som hem evri kantri long disfala wol, an hemi som hem tu enikaen samting wea i barava lukgud tumas wea olketa kantri ya i garem.","An Seitan hemi sei long Jisas, “Sapos yu nildaon fo mekhae long mi distaem, oraet, evrisamting wea yu lukim go ya, bae mi givim go long yu nao.”  Long taem ya, Jisas hemi tok olsem moa, “!Seitan, yu giraot!",1
87,"An Seitan hemi sei long Jisas, “Sapos yu nildaon fo mekhae long mi distaem, oraet, evrisamting wea yu lukim go ya, bae mi givim go long yu nao.”  Long taem ya, Jisas hemi tok olsem moa, “!Seitan, yu giraot!","Buktambu hemi sei, ‘Yufala mas mekhae long God Masta blong yufala an hem nomoa yufala mas wosipim hem.’”  So distaem nomoa, Seitan hemi goawe from Jisas nao.",1
88,"Buktambu hemi sei, ‘Yufala mas mekhae long God Masta blong yufala an hem nomoa yufala mas wosipim hem.’”  So distaem nomoa, Seitan hemi goawe from Jisas nao.","An long semtaem ya tu, olketa enjel olketa kam long Jisas fo helpem hem.",1
89,"An long semtaem ya tu, olketa enjel olketa kam long Jisas fo helpem hem.","Nao taem Jisas hemi herem dat olketa putum Jon Baptaes insaet long prisin nomoa, hemi gobaek long provins long Galili nao.",1
90,"Nao taem Jisas hemi herem dat olketa putum Jon Baptaes insaet long prisin nomoa, hemi gobaek long provins long Galili nao.","Long taem ya, Jisas hemi no stap long taon long Nasaret moa, bat hemi go stap long taon long Kapaneam wea hemi kolsap long leik long Galili.",1
